2	18268.3711	1.802001	4.643615	7.794401	8.754234	-3.320407	-3.994962	-5.166321	17265.6524	1.777629	4.272532	6.366978	7.525942	-3.37028	-4.051053	-4.99044	39928.6643	20.721171	9.678842	16.137193	17.236005	-10.771938	-15.928354	-16.883742	37279.3033	20.026295	8.887055	15.249112	16.390142	-9.81957	-14.268605	-15.342286	5183.4863	5.73179	1.388639	3.274979	4.059713	-1.570889	-2.637825	-3.032055	6074.2782	6.163466	1.649953	3.994271	4.999383	-1.811257	-2.987436	-3.49879	34858.411	23.439602	10.434121	20.627029	23.049557	-10.306088	-16.513452	-17.58367	36590.436	24.174525	10.939892	21.893676	24.375161	-10.617949	-16.586431	-19.056543	17553.0937	1.9096	4.31755	6.131548	6.817805	-3.516601	-4.202212	-5.82698	15214.9844	1.741358	3.396708	4.981073	6.184935	-2.699941	-3.241515	-4.540659	43732.6479	21.31828	10.535367	17.851708	19.232082	-11.5268	-16.719913	-17.922299	26958.4536	20.245172	6.649975	11.668913	12.7776	-7.416888	-11.034054	-11.731844	5830.2754	5.856792	1.595323	4.219561	6.382636	-1.770198	-3.006468	-3.583839	6543.6451	6.075172	1.814628	4.673616	5.878113	-1.998884	-3.474796	-4.019085	40471.4208	26.99834	12.427832	24.314645	26.59201	-11.881659	-20.605922	-22.679423	32223.9942	24.644776	10.017902	19.617622	21.65873	-9.617503	-16.825954	-18.317361
2	1376.3653	1.060345	0.249716	0.424733	1.874171	-0.466429	-0.682155	-2.031197	1491.0625	1.069025	0.238203	0.397492	2.159184	-0.430366	-0.630205	-1.817708	4771.2514	3.682453	0.51439	0.635082	0.991388	-0.752799	-1.172228	-1.614399	4495.0334	3.581388	0.480351	0.604973	0.981925	-0.712624	-0.955363	-1.489242	674.3312	1.607997	0.102978	0.1534	0.515557	-0.145229	-0.251337	-0.718521	773.9191	1.656851	0.118318	0.179875	0.550319	-0.167726	-0.317575	-0.663517	4580.4822	4.242962	0.586052	0.751876	1.178323	-0.870992	-1.226956	-1.755305	4675.6341	4.269538	0.594354	0.780763	1.142961	-0.89464	-1.296503	-1.768341	1664.5488	1.088024	0.231035	0.399509	1.98692	-0.418456	-0.606296	-2.524137	1079.3242	1.051464	0.180925	0.347355	1.832901	-0.333642	-0.515129	-1.895199	5253.8758	3.771499	0.567582	0.700402	1.033451	-0.828596	-1.109563	-1.937114	3356.8638	3.646898	0.403779	0.520962	0.859126	-0.583489	-0.801141	-1.189259	769.1129	1.640912	0.120832	0.183749	0.572683	-0.169325	-0.292449	-0.67503	933.4133	1.720696	0.14206	0.219867	0.649873	-0.195896	-0.350956	-0.743974	5036.4616	4.624425	0.618873	0.812401	1.13885	-0.960325	-1.436432	-1.9065	4256.6317	4.491764	0.547251	0.731523	1.034417	-0.814938	-1.182652	-1.673534
2	8305.7715	1.390836	2.010098	2.78339	3.656454	-1.662659	-2.147962	-3.336206	7500.2207	1.363592	1.815776	2.445361	3.518331	-1.542423	-1.99779	-4.045801	13709.3037	8.036092	3.650383	5.580689	6.053171	-2.9151	-4.101076	-4.859389	12904.513	7.807325	3.374716	5.182041	5.788316	-2.751464	-3.846551	-4.42351	1926.3445	2.743796	0.637542	1.159783	1.516583	-0.491183	-0.799645	-1.268721	2221.8384	2.879907	0.737662	1.367244	1.738181	-0.573937	-0.92441	-1.233532	12874.8391	9.318225	4.082522	6.721503	7.220674	-3.164855	-4.925155	-5.556842	13315.5533	9.492023	4.188727	6.986521	7.627616	-3.318658	-5.12689	-5.633579	7344.6445	1.401854	1.852946	2.426709	3.216242	-1.556891	-1.964149	-2.832765	6149.8105	1.310382	1.444668	2.085407	2.843733	-1.212173	-1.599334	-2.399998	15128.9519	8.278581	4.049355	6.170829	6.583713	-3.222568	-4.495158	-5.02467	9502.7874	7.959913	2.633607	4.158706	4.675244	-2.137537	-3.039826	-3.535168	2154.4845	2.785028	0.734732	1.402953	1.827734	-0.563939	-0.946381	-1.341766	2528.9759	2.946087	0.854662	1.580614	2.041975	-0.643081	-1.075845	-1.41947	14492.0583	10.286169	4.630066	7.655081	8.382165	-3.646738	-5.834877	-6.520654	11862.0448	9.752484	3.839486	6.465473	6.927597	-2.973715	-4.763092	-5.275458
2	11787.0781	1.533385	3.01773	4.133766	4.961836	-2.43463	-3.080698	-3.928784	11584.4082	1.559383	2.804726	3.702168	4.459009	-2.322382	-2.857398	-3.855274	21749.1066	11.735863	6.032053	9.47093	10.147199	-5.108667	-7.337171	-7.904687	20315.1967	11.194611	5.571506	8.810164	9.316069	-4.735287	-6.757929	-7.399123	2971.1601	3.688623	0.952484	1.945022	2.402837	-0.804866	-1.349602	-1.824438	3445.9514	3.906123	1.114323	2.259105	2.664346	-0.933116	-1.539056	-2.180255	19844.8207	13.453242	6.689835	11.878586	12.739331	-5.318676	-8.535957	-9.392419	20636.4414	13.628163	6.937923	12.315102	13.562118	-5.511931	-8.933852	-9.487189	11763.5078	1.652655	2.897765	3.816785	4.684574	-2.382957	-2.944054	-3.982068	8975.7695	1.441433	2.187818	2.922907	3.75044	-1.823572	-2.268077	-4.111572	23905.3276	11.898857	6.681367	10.397461	10.960893	-5.566378	-7.86111	-8.545032	14860.7069	11.562515	4.233413	6.907157	7.55994	-3.621057	-5.216467	-5.955242	3311.7563	3.737818	1.092815	2.386223	2.917555	-0.904499	-1.58891	-2.05868	3842.8617	3.966628	1.26432	2.723111	3.294695	-1.037473	-1.829705	-2.251783	22639.7079	14.867116	7.845901	14.033909	15.035228	-6.154605	-10.200579	-10.992335	18322.1787	14.135401	6.372795	11.801695	12.879727	-5.009096	-8.348018	-9.109583
2	14317.0351	1.658246	3.642468	5.454814	6.101393	-2.886813	-3.510993	-4.795614	14540.2207	1.700864	3.397953	4.621469	5.643862	-2.826517	-3.433345	-4.629746	28731.3838	14.766094	7.555426	12.551069	13.340174	-7.15115	-10.3901	-11.192131	26519.1403	13.984708	6.967134	11.823352	12.821087	-6.569552	-9.614882	-10.408948	3833.5741	4.484844	1.131566	2.589544	3.503423	-1.081171	-1.80864	-2.217631	4404.4114	4.716349	1.333788	3.064776	3.597186	-1.254577	-2.214079	-2.743275	25699.0258	16.875754	8.272387	16.182095	17.803382	-7.205948	-11.663152	-12.490963	26592.3929	17.002515	8.637099	16.951819	18.774978	-7.457185	-12.023073	-12.978879	14797.625	1.81762	3.500986	4.592661	5.415078	-2.913788	-3.51588	-4.312672	11216.1953	1.561138	2.682348	3.630982	4.44489	-2.231317	-2.743104	-3.635234	31236.2275	14.890153	8.323836	13.886203	14.866778	-7.741382	-11.218807	-12.198995	19462.8366	14.535288	5.245932	9.196448	10.215648	-4.972649	-7.228085	-10.012326	4224.7615	4.499103	1.30274	3.281327	4.177075	-1.222244	-2.211885	-2.543327	4906.5214	4.788364	1.495628	3.696952	4.587466	-1.38237	-2.440274	-3.0448	29301.4857	18.609307	9.804693	18.919845	20.396204	-8.346016	-13.923874	-14.944426	23737.672	17.75084	7.927453	15.671284	17.126611	-6.75257	-11.225554	-11.963318
2	15031.7714	1.590665	4.052307	5.418842	6.43539	-2.935745	-3.496043	-4.78919	15617.4512	1.667712	3.914363	4.972893	5.975873	-2.95813	-3.537318	-4.807245	33999.3107	21.185004	8.922487	13.676326	14.411175	-8.447431	-11.816739	-12.842055	31208.8939	19.730671	8.145061	12.51381	13.194778	-7.807971	-10.96516	-11.606659	4408.5741	5.126812	1.329409	2.697707	3.179679	-1.227164	-1.905937	-2.290467	5112.0719	5.395615	1.589199	3.151409	3.731616	-1.467673	-2.302757	-2.626621	29452.7686	25.039187	9.627556	16.546865	17.78997	-8.258729	-12.811274	-13.695268	30404.5987	24.532208	10.069742	17.2417	18.334602	-8.763923	-13.834907	-14.638408	16212.3945	1.842134	4.069426	5.213665	6.260207	-3.055172	-3.670738	-4.67239	12297.7286	1.558437	3.085974	3.91761	4.471613	-2.365211	-2.858315	-3.959102	37139.5624	21.270222	9.879712	14.99356	15.802967	-9.305632	-13.046511	-14.043141	23009.3154	20.451528	6.152768	9.625262	10.340298	-5.843312	-8.17282	-8.930183	4899.0288	5.222	1.52945	3.231827	3.887872	-1.430562	-2.305896	-2.87838	5616.4446	5.591026	1.744094	3.713534	4.354985	-1.580916	-2.475439	-2.843797	33760.7118	28.073989	11.640218	20.760523	22.337848	-9.681644	-16.375145	-17.964048	27377.0519	27.089133	9.342604	16.93375	18.20174	-7.74842	-12.89721	-13.803722
2	15782.2696	1.631427	4.380112	7.522855	8.851489	-3.132772	-3.713566	-5.375275	16788.1075	1.724016	4.107057	6.200564	7.039157	-3.197118	-3.788704	-4.944514	40168.6001	20.597711	9.774544	16.839175	18.077163	-10.720658	-15.932983	-17.127842	36715.0257	19.282475	8.963062	15.772115	17.179721	-9.907095	-14.967266	-15.976891	5131.9201	5.683004	1.38021	3.343124	4.292105	-1.562021	-2.640966	-3.102268	5901.1142	5.934259	1.637025	3.988525	5.004226	-1.849942	-3.228771	-3.81917	34604.2101	24.2123	10.228053	20.654898	23.255673	-10.350008	-16.97976	-18.106406	35352.4237	23.675123	10.715884	21.745463	24.295814	-10.932472	-18.564446	-19.837985	17574.6445	1.911904	4.220107	5.847239	6.713953	-3.329064	-4.16331	-5.086683	13178.4433	1.604436	3.213777	4.766025	5.88342	-2.586579	-3.153646	-5.16843	43506.8096	20.543647	10.739714	18.679726	20.267802	-11.693783	-17.581102	-18.622313	27209.1366	20.356864	6.731406	12.384628	13.88698	-7.338991	-10.847681	-11.635048	5647.6935	5.724778	1.585457	4.180519	5.456099	-1.809803	-3.332389	-3.825383	6518.0946	6.138701	1.809011	4.704976	5.806927	-1.985525	-3.512873	-4.045986	39249.6913	26.490755	12.388194	24.366877	26.745437	-12.300003	-21.875254	-23.860188	32114.4769	25.531992	10.027128	19.933933	22.054493	-9.747353	-16.648048	-18.004782
2	2901.4922	1.13081	0.407242	0.553695	2.02198	-0.45848	-0.679109	-2.025022	2533.7305	1.118213	0.370541	0.524029	2.066257	-0.410025	-0.603713	-2.0924	4815.0846	4.092287	0.668687	0.801309	1.253223	-0.741454	-1.034517	-1.481948	4470.0867	3.937785	0.604662	0.72293	1.085518	-0.695301	-0.943592	-1.439694	703.3442	1.669496	0.132186	0.192681	0.972301	-0.150496	-0.253762	-0.692885	803.7068	1.727412	0.140863	0.196805	0.668451	-0.171225	-0.274357	-0.616151	4435.3725	4.946817	0.704875	0.902511	1.264752	-0.838005	-1.211604	-1.753424	4364.4197	4.956578	0.665961	0.808003	1.243183	-0.833121	-1.215882	-1.584128	2570.0644	1.143991	0.368105	0.516262	1.780535	-0.411603	-0.60304	-1.791957	2416.7129	1.124366	0.306862	0.555667	2.102009	-0.336108	-0.537359	-1.715764	5322.9675	4.228116	0.734123	0.870041	1.189303	-0.816959	-1.109465	-1.858122	3364.9346	4.075084	0.496895	0.604752	1.158655	-0.57061	-0.806839	-1.184644	799.7842	1.723862	0.144289	0.204253	0.643213	-0.171564	-0.287237	-0.687703	965.1253	1.798811	0.1786	0.253477	0.872397	-0.202615	-0.356168	-0.67125	4855.4037	5.522282	0.730173	0.878126	1.265631	-0.913627	-1.36919	-1.806136	4179.1807	5.3815	0.659407	0.792412	1.209463	-0.7928	-1.239458	-1.574469
2	7912.3183	1.342368	2.027032	2.829674	3.821248	-1.623034	-2.069281	-2.960389	7621.2559	1.346106	1.808438	2.468243	3.347364	-1.506372	-1.903706	-2.916937	13279.3108	8.05039	3.506847	5.229111	5.621453	-2.828088	-3.952249	-4.66965	12296.7244	7.728098	3.212035	4.841718	5.215645	-2.638116	-3.791738	-4.352805	1872.9612	2.729338	0.614709	1.137821	1.524738	-0.475567	-0.771707	-1.285357	2128.1494	2.849868	0.704129	1.294789	1.701341	-0.550383	-0.912147	-1.284538	12113.1509	9.663065	3.806715	6.132258	6.918786	-3.042589	-4.73099	-5.3158	12038.7809	9.818652	3.772855	6.13509	6.645709	-3.071635	-4.915019	-5.437994	7694.1152	1.417717	1.823021	2.425725	3.398018	-1.523037	-1.937934	-3.050343	5882.0176	1.28794	1.469788	2.056922	2.858269	-1.186156	-1.881819	-2.007579	14606.4989	8.231943	3.914455	5.824475	6.222938	-3.120316	-4.35117	-4.882094	9198.9703	8.03821	2.511472	3.900556	4.306821	-2.063024	-2.891027	-3.700442	2058.9833	2.78786	0.702928	1.342992	1.794632	-0.536915	-0.932626	-1.306379	2472.6632	2.972494	0.827175	1.54176	1.959461	-0.625548	-1.050454	-1.980116	13378.264	10.659773	4.26496	6.85933	7.554652	-3.463782	-5.757855	-6.435471	11285.0718	10.160182	3.580323	5.904669	6.628333	-2.873527	-4.68259	-5.219869
2	12090.9433	1.531335	3.020442	4.113239	5.444849	-2.392257	-3.231241	-4.342226	11462.9648	1.523732	2.751703	3.63983	4.383745	-2.288221	-2.806551	-4.215407	21065.9013	11.430111	5.880118	9.181138	9.846112	-4.982068	-7.173336	-7.887765	19433.7383	10.974072	5.38062	8.510813	9.102507	-4.610594	-6.714332	-7.201304	2834.605	3.617724	0.922363	1.872211	2.316313	-0.776918	-1.290691	-1.644299	3250.4646	3.8329	1.072745	2.188944	2.631945	-0.912104	-1.542302	-1.87441	18651.5654	13.507754	6.317751	11.114393	12.11342	-5.100122	-8.39166	-9.112865	18703.279	13.9266	6.368284	11.372772	12.42134	-5.210828	-8.737264	-9.484627	11656.6172	1.635648	2.83029	3.707234	4.471124	-2.34027	-2.897233	-4.162852	9310.5664	1.46352	2.216131	3.016379	4.025557	-1.803823	-2.223082	-3.252927	23175.3589	11.732543	6.53941	10.182548	10.793504	-5.500412	-7.871445	-8.562524	14386.2021	11.326164	4.107049	6.656205	7.311052	-3.524716	-5.08609	-5.516967	3129.0863	3.717053	1.053526	2.295002	2.853143	-0.879915	-1.588706	-2.036471	3672.5759	3.92152	1.224045	2.618948	3.171838	-1.00291	-1.736262	-2.253157	20952.4014	15.173123	7.380463	13.198507	14.091871	-5.939286	-10.25496	-10.911019	17389.6447	14.181015	6.075124	11.15272	12.189168	-4.858484	-8.164543	-8.683239
2	14230.8653	1.627247	3.796796	5.141146	6.03719	-2.820873	-3.398159	-4.388027	14401.8555	1.668458	3.539463	4.705	5.716504	-2.770029	-3.334606	-9.953556	28180.3559	14.745641	7.88329	12.454645	13.144516	-6.966557	-10.091225	-10.743373	25808.6199	13.990989	7.227099	11.466891	12.286742	-6.407237	-9.366988	-10.047851	3693.127	4.451292	1.166396	2.42373	3.041158	-1.02995	-1.726419	-2.165803	4212.7674	4.69436	1.360271	2.813981	3.415336	-1.197901	-2.044739	-2.473911	24455.9927	17.36011	8.445749	14.924227	16.28583	-6.855777	-11.214338	-12.249	24604.6839	17.851129	8.557051	15.300022	16.784817	-7.049335	-11.795596	-12.662289	14671.4511	1.811282	3.675421	4.879104	5.620446	-2.863499	-3.436687	-4.186741	11182.4531	1.553979	2.817889	3.707941	4.406004	-2.199726	-2.851797	-3.627958	30800.3352	14.976052	8.752045	13.750241	14.533007	-7.631381	-11.043424	-11.811031	19101.4966	14.566521	5.466425	8.813613	9.594274	-4.841841	-7.017607	-7.678119	4058.1975	4.550633	1.329444	2.950695	3.689923	-1.169808	-2.11863	-2.587373	4739.2315	4.815682	1.542131	3.400196	4.168754	-1.319334	-2.525996	-2.689464	27718.4152	19.630941	9.940738	18.155428	19.832705	-8.099599	-14.007766	-15.033535	22851.1718	18.309802	8.130927	15.223351	16.847328	-6.520283	-10.932667	-11.710158
2	15738.2031	1.664657	4.086965	6.451725	7.477494	-3.063592	-3.659667	-8.439798	15725.2715	1.717116	3.873744	5.187574	5.99318	-3.082751	-3.679172	-5.344768	34314.8535	17.64187	8.942008	14.932125	15.875539	-8.971622	-13.367914	-16.820989	31879.4006	16.741899	8.201573	13.694138	14.618727	-8.236053	-12.099548	-12.872889	4421.8162	5.134577	1.266517	2.961818	3.882719	-1.307803	-2.261605	-2.588917	5133.3545	5.469181	1.478464	3.398237	4.164227	-1.510979	-2.583996	-3.068714	29461.8997	20.774271	9.353508	18.364766	20.341987	-8.675967	-14.687327	-15.630778	30073.2142	21.325149	9.500015	18.471883	20.402031	-8.909963	-14.973649	-16.084604	16238.8691	1.896871	4.046181	5.29086	5.966126	-3.210628	-3.867057	-4.903962	12741.9512	1.612182	3.032783	4.13155	5.015504	-2.46206	-2.992895	-4.005118	38031.1358	17.924581	9.89145	16.22181	17.169032	-9.781732	-14.237671	-15.49665	23202.8759	17.464594	6.167337	10.898288	11.987462	-6.206015	-9.296732	-9.878945	4947.3941	5.305764	1.437649	3.60315	4.595984	-1.47549	-2.629493	-3.042273	5634.6475	5.560003	1.66032	4.153262	5.102365	-1.675746	-3.042927	-3.429477	33920.8113	23.571476	11.097495	21.346058	23.916819	-10.180999	-17.593238	-18.966532	27594.744	21.969302	9.083853	17.966714	19.809186	-8.275599	-14.227246	-15.616457
2	17086.8457	1.718972	4.634673	7.992224	8.981477	-3.296683	-3.896979	-4.971014	17789.3378	1.833344	4.20643	6.178228	6.964343	-3.344123	-3.972036	-5.198671	39926.6774	20.53145	9.58074	16.889154	18.109985	-10.510106	-14.771957	-15.807072	37162.0846	19.24223	8.828171	15.421587	16.566288	-9.64538	-13.408581	-14.407365	4971.8217	5.690806	1.336702	3.369756	4.227436	-1.458716	-2.466876	-3.056643	5838.8725	6.106791	1.566065	3.798122	4.586348	-1.699387	-2.764394	-3.138079	33390.4298	23.774857	9.895072	20.760615	23.344845	-9.823412	-16.159131	-17.384197	34506.2378	24.450318	10.048865	20.680956	23.328303	-10.100292	-16.559716	-17.750472	18382.4355	2.055842	4.372822	6.012688	6.761888	-3.508638	-4.151627	-5.400592	13976.3007	1.669145	3.296736	5.235316	8.242598	-2.714897	-3.203631	-4.942438	44374.5925	20.657767	10.591008	18.074361	19.471069	-11.48684	-15.841191	-16.81351	27026.3186	20.369641	6.595411	12.639501	14.113493	-7.265828	-10.180279	-10.978887	5628.0286	5.905035	1.518748	3.947751	4.90747	-1.699422	-2.717667	-3.136123	6292.5771	6.140268	1.742289	4.618819	5.877222	-1.861608	-3.277816	-3.948666	38968.9963	27.064996	11.801801	23.068611	25.154345	-11.557917	-20.513982	-22.331821	31308.2452	25.262776	9.660575	19.720836	22.151821	-9.374081	-17.014868	-18.219494
2	1767.3066	1.071426	0.439746	0.623935	2.374444	-0.520894	-0.782182	-2.266364	1869.4922	1.077003	0.378201	0.531409	2.343946	-0.434068	-0.666661	-2.376959	4569.0103	3.808044	0.681766	0.847565	1.268369	-0.70146	-0.956785	-1.4493	4159.3188	3.677502	0.61991	0.748079	1.164584	-0.652778	-0.949834	-1.719537	688.1481	1.660148	0.134821	0.215053	0.610845	-0.148321	-0.25737	-0.788398	745.773	1.681284	0.147523	0.226324	0.806538	-0.164362	-0.272787	-0.591692	4313.2964	4.828579	0.709343	0.875561	1.246411	-0.807575	-1.190238	-1.770269	4139.3369	4.891481	0.686128	0.840095	1.247702	-0.797544	-1.206945	-1.639127	1961.7851	1.097423	0.370876	0.529111	2.151177	-0.438066	-0.632623	-1.964972	1326.5117	1.062448	0.311934	0.480621	1.829626	-0.391023	-0.558817	-2.113823	4987.0691	3.934408	0.755841	0.900746	1.428129	-0.770456	-1.051818	-1.447282	3198.4757	3.808366	0.51809	0.662255	1.170864	-0.541016	-0.741712	-1.22256	746.0558	1.686438	0.150168	0.2193	0.652307	-0.163376	-0.295908	-0.677653	960.339	1.799175	0.18564	0.25704	0.739285	-0.196859	-0.316339	-0.700637	4611.2588	5.448175	0.755894	0.914921	1.322378	-0.87851	-1.356093	-1.880801	4073.2297	5.235705	0.675841	0.838218	1.271366	-0.765645	-1.136087	-1.529305
2	9390.1133	1.394619	2.147495	2.942081	4.185416	-1.686618	-2.153091	-3.301825	8154.6894	1.346973	1.893365	2.558185	3.539458	-1.519318	-2.034262	-3.194487	12555.2407	7.01081	3.355641	4.953409	5.412946	-2.698917	-3.752017	-4.505414	11588.033	6.886904	3.053297	4.594958	4.995419	-2.508034	-3.551415	-4.057296	1783.7557	2.6385	0.576964	1.025544	1.399143	-0.451602	-0.715871	-1.15094	2025.303	2.780491	0.666054	1.185175	1.543738	-0.522208	-0.868431	-1.362007	11498.2622	8.531093	3.577556	5.672487	6.141951	-2.909774	-4.482794	-5.059539	11453.0612	8.963769	3.572996	5.837401	6.44397	-2.960685	-4.727811	-5.293082	8181.1484	1.417352	1.901641	2.522667	3.469473	-1.526762	-1.944423	-4.027759	7275.3516	1.355597	1.54939	2.082151	2.932289	-1.220603	-1.589762	-3.362089	13835.6213	7.278093	3.741459	5.597119	6.127109	-2.984648	-4.174632	-5.113151	8719.5921	7.058594	2.400097	3.677782	4.353421	-1.973381	-2.75089	-3.374868	1958.2788	2.720348	0.664665	1.223165	1.562735	-0.513124	-0.919068	-1.324582	2343.8536	2.831407	0.777561	1.365489	1.768864	-0.589969	-0.949704	-1.459879	12811.051	9.808767	4.073022	6.583015	7.061665	-3.355756	-5.626153	-6.507009	10781.0167	9.019353	3.407774	5.500636	6.065253	-2.759094	-4.280428	-4.981795
2	12186.3769	1.487405	3.182824	4.5368	5.424619	-2.486965	-3.05646	-4.446619	11674.2774	1.477304	2.884598	3.963633	4.902755	-2.325513	-2.848981	-4.051165	20083.1892	10.29641	5.784253	9.246373	9.927743	-4.768552	-6.764882	-7.48388	18224.811	9.87015	5.2894	8.614536	9.111568	-4.40021	-6.376187	-6.953212	2729.5322	3.503578	0.914704	1.758098	2.202756	-0.742053	-1.171213	-1.458845	3054.946	3.660622	1.072661	2.05609	2.605887	-0.858268	-1.404024	-2.008254	17934.7767	12.415737	6.22834	10.656721	11.325916	-4.905942	-7.672678	-8.436756	17736.1418	12.834135	6.339152	11.118067	11.833021	-5.031258	-8.165737	-8.96007	11724.3848	1.57153	2.929781	3.973723	4.804362	-2.343258	-2.89712	-4.009187	9148.1114	1.420724	2.326943	3.164693	4.206259	-1.85179	-2.291569	-3.400167	21850.6714	10.509229	6.479891	10.490543	11.129625	-5.291102	-7.694253	-8.551351	13809.5391	10.287449	4.051358	6.614372	7.131368	-3.393626	-4.857144	-5.452354	2947.5409	3.581169	1.059886	2.141699	2.63076	-0.843132	-1.455033	-1.975512	3560.3528	3.801414	1.21772	2.38345	2.924487	-0.966394	-1.557028	-1.931127	19959.5133	14.097126	7.365098	13.001632	13.856939	-5.683869	-9.754337	-10.905659	16889.4696	13.219229	5.998377	10.623397	11.369737	-4.616742	-7.188738	-7.79051
2	15193.3672	1.627731	3.7784	5.151578	5.999201	-2.886868	-3.517342	-4.769166	14375.0097	1.59879	3.46461	4.507054	5.648591	-2.779915	-3.512324	-4.612845	26735.3073	13.193129	7.422692	11.799277	12.410234	-6.727511	-9.781212	-10.673581	24321.8357	12.763063	6.755167	11.148182	11.885891	-6.195355	-9.253058	-9.848701	3489.5376	4.253755	1.088738	2.290667	2.772122	-0.985212	-1.648409	-2.135662	3952.4141	4.503239	1.275769	2.775579	3.42335	-1.1638	-2.05569	-2.55755	23198.6682	15.700986	7.886666	14.259258	15.420393	-6.606239	-10.93995	-11.711514	23208.2827	16.536616	8.050062	15.141326	16.533467	-6.939201	-12.177633	-13.354263	14643.4316	1.728691	3.564784	4.608109	5.354193	-2.853176	-3.46503	-4.435626	12154.5	1.581447	2.822269	3.810469	4.45655	-2.238277	-2.707875	-3.918957	29154.7378	13.614846	8.264796	13.430133	14.471732	-7.413707	-10.972615	-11.781275	18241.0102	13.075535	5.141353	8.426526	9.075697	-4.687865	-6.806699	-7.374372	3815.1483	4.390049	1.251635	2.928708	3.634861	-1.136718	-2.096402	-2.680674	4482.9727	4.556848	1.431226	3.151382	3.858479	-1.256181	-2.14504	-2.741547	26174.6604	18.315245	9.374779	17.638746	19.228717	-7.959016	-14.340184	-15.722852	21840.1418	16.626689	7.633009	14.317494	15.628794	-6.304037	-10.607647	-11.238044
2	15812.9903	1.644067	4.230309	6.932944	8.130669	-3.165883	-3.807498	-5.10468	16027.7187	1.668367	3.871405	6.018014	6.845052	-3.111668	-3.73591	-5.949383	32923.4539	16.287769	8.103047	14.060657	15.04738	-8.554502	-12.495698	-13.68305	29693.2531	15.513698	7.406894	13.41812	14.394897	-7.849962	-11.77283	-12.86209	4175.9039	4.952492	1.168607	2.70078	3.441406	-1.208538	-2.004503	-2.462189	4687.5261	5.208876	1.365204	3.311792	3.950222	-1.419264	-2.528649	-2.95999	28142.1764	19.212844	8.585485	17.109115	18.79222	-8.221768	-13.324985	-14.209232	27946.256	20.028176	8.734961	18.242895	20.399446	-8.586052	-14.929332	-17.302352	16419.7754	1.817866	3.896599	5.61236	6.670086	-3.194898	-3.857921	-4.938332	12707.9355	1.597225	3.058618	4.436792	5.215955	-2.518205	-3.046471	-4.23993	35589.7051	16.613599	8.998705	16.10404	17.361377	-9.411374	-14.083317	-15.587008	22410.0161	16.080314	5.618557	10.303078	11.218878	-5.911773	-8.584547	-9.257041	4520.0609	5.057779	1.337623	3.476417	4.375991	-1.391975	-2.667722	-3.336293	5341.8385	5.310134	1.52714	3.778088	4.770546	-1.538441	-2.620561	-3.020879	31507.1229	22.217335	10.127771	20.475767	22.378566	-9.829239	-18.132286	-20.609655	26418.2942	20.348957	8.342895	16.474894	18.178597	-7.766911	-12.781198	-13.65202
